is_pluie,is_weekend,is_ferie,mois,k_moyen,jour,population,meteo_temp_min,meteo_temp_moy,jour_semaine_num,q_moyen,trimestre,meteo_temp_max,semaine_annee,meteo_precipitations,trafic_eleve,annee,ratio_saturation,saison_ete,saison_hiver,saison_printemps,jour_semaine_Monday,jour_semaine_Saturday,jour_semaine_Sunday,jour_semaine_Thursday,jour_semaine_Tuesday,jour_semaine_Wednesday
0,1,0,3,3.96222,24,138907,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,138907,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,138907,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,138907,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,138907,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,138907,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,138907,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,160526,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,0,0,3,3.96222,25,179566,4.1,9.9,0,309.4791666666667,1,14.9,13,0.4,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,3,3.96222,25,179566,4.1,9.9,0,309.4791666666667,1,14.9,13,0.4,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,3,5.878194,25,179566,4.1,9.9,0,377.76,1,14.9,13,0.4,1,2024,0.01551957440067589,0,0,1,1,0,0,0,0,0
0,0,0,3,5.878194,25,179566,4.1,9.9,0,377.76,1,14.9,13,0.4,1,2024,0.01551957440067589,0,0,1,1,0,0,0,0,0
0,0,0,3,3.96222,25,179566,4.1,9.9,0,309.4791666666667,1,14.9,13,0.4,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,3,3.96222,25,179566,4.1,9.9,0,309.4791666666667,1,14.9,13,0.4,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,3,7.171868266666667,25,183839,4.1,9.9,0,420.88,1,14.9,13,0.4,1,2024,0.016999782560601754,0,0,1,1,0,0,0,0,0
0,0,0,3,7.171868266666667,25,183839,4.1,9.9,0,420.88,1,14.9,13,0.4,1,2024,0.016999782560601754,0,0,1,1,0,0,0,0,0
0,0,0,3,7.171868266666667,25,183839,4.1,9.9,0,420.88,1,14.9,13,0.4,1,2024,0.016999782560601754,0,0,1,1,0,0,0,0,0
0,0,0,3,3.96222,25,160526,4.1,9.9,0,309.4791666666667,1,14.9,13,0.4,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,3,3.96222,25,160526,4.1,9.9,0,309.4791666666667,1,14.9,13,0.4,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,3,3.96222,25,231476,4.1,9.9,0,419.26666666666665,1,14.9,13,0.4,1,2024,0.009427871192893402,0,0,1,1,0,0,0,0,0
0,0,0,3,3.96222,25,231476,4.1,9.9,0,419.26666666666665,1,14.9,13,0.4,1,2024,0.009427871192893402,0,0,1,1,0,0,0,0,0
0,1,0,3,3.95722,24,19979,5.3,8.6,6,969.9821428571428,1,13.9,12,0.2,1,2024,0.004075481747126437,0,0,1,0,0,1,0,0,0
0,1,0,3,3.95722,24,19979,5.3,8.6,6,969.9821428571428,1,13.9,12,0.2,1,2024,0.004075481747126437,0,0,1,0,0,1,0,0,0
0,1,0,3,2.892064404761905,24,138907,5.3,8.6,6,167.2797619047619,1,13.9,12,0.2,0,2024,0.017186050015917373,0,0,1,0,0,1,0,0,0
0,1,0,3,2.892064404761905,24,138907,5.3,8.6,6,167.2797619047619,1,13.9,12,0.2,0,2024,0.017186050015917373,0,0,1,0,0,1,0,0,0
0,1,0,3,2.892064404761905,24,138907,5.3,8.6,6,167.2797619047619,1,13.9,12,0.2,0,2024,0.017186050015917373,0,0,1,0,0,1,0,0,0
0,1,0,3,2.892064404761905,24,138907,5.3,8.6,6,167.2797619047619,1,13.9,12,0.2,0,2024,0.017186050015917373,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,41158,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,41158,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
1,1,0,3,3.96222,23,161450,5.4,8.0,5,309.4791666666667,1,13.0,12,7.4,0,2024,0.012355507797346572,0,0,1,0,1,0,0,0,0
1,1,0,3,3.96222,23,161450,5.4,8.0,5,309.4791666666667,1,13.0,12,7.4,0,2024,0.012355507797346572,0,0,1,0,1,0,0,0,0
1,1,0,3,3.96222,23,161450,5.4,8.0,5,309.4791666666667,1,13.0,12,7.4,0,2024,0.012355507797346572,0,0,1,0,1,0,0,0,0
0,1,0,3,13.965178571428572,24,137426,5.3,8.6,6,1439.6190476190477,1,13.9,12,0.2,1,2024,0.00969387333487588,0,0,1,0,0,1,0,0,0
0,1,0,3,13.965178571428572,24,137426,5.3,8.6,6,1439.6190476190477,1,13.9,12,0.2,1,2024,0.00969387333487588,0,0,1,0,0,1,0,0,0
0,1,0,3,2.892064404761905,24,182347,5.3,8.6,6,167.2797619047619,1,13.9,12,0.2,0,2024,0.017186050015917373,0,0,1,0,0,1,0,0,0
0,1,0,3,2.892064404761905,24,182347,5.3,8.6,6,167.2797619047619,1,13.9,12,0.2,0,2024,0.017186050015917373,0,0,1,0,0,1,0,0,0
0,1,0,3,3.4146544047619045,24,138907,5.3,8.6,6,359.2916666666667,1,13.9,12,0.2,1,2024,0.009477472616431792,0,0,1,0,0,1,0,0,0
0,1,0,3,3.4146544047619045,24,138907,5.3,8.6,6,359.2916666666667,1,13.9,12,0.2,1,2024,0.009477472616431792,0,0,1,0,0,1,0,0,0
0,1,0,3,15.440377857142856,24,84310,5.3,8.6,6,680.1845238095239,1,13.9,12,0.2,1,2024,0.02266695339875392,0,0,1,0,0,1,0,0,0
0,1,0,3,15.440377857142856,24,84310,5.3,8.6,6,680.1845238095239,1,13.9,12,0.2,1,2024,0.02266695339875392,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,160526,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
0,1,0,3,3.96222,24,160526,5.3,8.6,6,309.4791666666667,1,13.9,12,0.2,0,2024,0.012355507797346572,0,0,1,0,0,1,0,0,0
1,0,0,3,3.96222,22,161450,10.1,14.2,4,309.4791666666667,1,20.4,12,3.0,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,0
1,0,0,3,3.96222,22,161450,10.1,14.2,4,309.4791666666667,1,20.4,12,3.0,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,0
0,0,0,9,1.7457419642857144,19,138907,14.0,20.0,3,294.86309523809524,3,27.3,38,0.0,0,2024,0.005900505985313349,0,0,0,0,0,0,1,0,0
0,0,0,9,1.7457419642857144,19,138907,14.0,20.0,3,294.86309523809524,3,27.3,38,0.0,0,2024,0.005900505985313349,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,18,231476,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,3.96222,18,231476,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,1.7457419642857144,18,138907,13.3,19.2,2,294.86309523809524,3,25.6,38,0.0,0,2024,0.005900505985313349,0,0,0,0,0,0,0,0,1
0,0,0,9,1.7457419642857144,18,138907,13.3,19.2,2,294.86309523809524,3,25.6,38,0.0,0,2024,0.005900505985313349,0,0,0,0,0,0,0,0,1
0,0,0,9,1.7457419642857144,18,138907,13.3,19.2,2,294.86309523809524,3,25.6,38,0.0,0,2024,0.005900505985313349,0,0,0,0,0,0,0,0,1
0,0,0,9,3.85167,18,137426,13.3,19.2,2,531.2767857142857,3,25.6,38,0.0,1,2024,0.007236216388492829,0,0,0,0,0,0,0,0,1
0,0,0,9,3.85167,18,137426,13.3,19.2,2,531.2767857142857,3,25.6,38,0.0,1,2024,0.007236216388492829,0,0,0,0,0,0,0,0,1
0,0,0,9,3.96222,19,55932,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,185914,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,185914,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,6.557971071428571,18,185914,13.3,19.2,2,328.7440476190476,3,25.6,38,0.0,1,2024,0.019888065057674605,0,0,0,0,0,0,0,0,1
0,0,0,9,3.96222,19,179566,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,179566,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,179566,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,179566,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,18,179566,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,3.96222,18,179566,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,3.484353154761904,19,183839,14.0,20.0,3,185.28571428571428,3,27.3,38,0.0,0,2024,0.018704349757157464,0,0,0,0,0,0,1,0,0
0,0,0,9,3.484353154761904,19,183839,14.0,20.0,3,185.28571428571428,3,27.3,38,0.0,0,2024,0.018704349757157464,0,0,0,0,0,0,1,0,0
0,0,0,9,3.484353154761904,19,183839,14.0,20.0,3,185.28571428571428,3,27.3,38,0.0,0,2024,0.018704349757157464,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,160526,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,160526,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,161450,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,161450,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,182347,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.490411547619048,19,182347,14.0,20.0,3,427.9583333333333,3,27.3,38,0.0,1,2024,0.00813694775549851,0,0,0,0,0,0,1,0,0
0,0,0,9,3.490411547619048,19,182347,14.0,20.0,3,427.9583333333333,3,27.3,38,0.0,1,2024,0.00813694775549851,0,0,0,0,0,0,1,0,0
0,0,0,9,20.96476666666667,19,84310,14.0,20.0,3,696.0714285714286,3,27.3,38,0.0,1,2024,0.030075492707586166,0,0,0,0,0,0,1,0,0
0,0,0,9,20.96476666666667,19,84310,14.0,20.0,3,696.0714285714286,3,27.3,38,0.0,1,2024,0.030075492707586166,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,48784,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,48784,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,32386,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,32386,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,19979,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,19979,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,138907,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,138907,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,138907,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,138907,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
0,0,0,9,3.96222,19,138907,14.0,20.0,3,309.4791666666667,3,27.3,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,1,0,0
1,0,0,7,3.96222,9,48784,16.3,21.6,1,309.4791666666667,3,26.8,28,3.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
1,0,0,7,3.96222,9,48784,16.3,21.6,1,309.4791666666667,3,26.8,28,3.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
1,0,1,5,11.9365625,1,183839,13.4,16.8,2,4294.333333333333,2,21.4,18,9.2,1,2024,0.0027789606937761915,0,0,1,0,0,0,0,0,1
1,0,1,5,11.9365625,1,183839,13.4,16.8,2,4294.333333333333,2,21.4,18,9.2,1,2024,0.0027789606937761915,0,0,1,0,0,0,0,0,1
1,0,1,5,0.8043569583333333,1,161450,13.4,16.8,2,255.00833333333333,2,21.4,18,9.2,0,2024,0.0031419170925425606,0,0,1,0,0,0,0,0,1
1,0,1,5,3.96222,1,138887,13.4,16.8,2,309.4791666666667,2,21.4,18,9.2,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,1
1,0,1,5,3.96222,1,138887,13.4,16.8,2,309.4791666666667,2,21.4,18,9.2,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,1
1,0,1,5,3.96222,1,48784,13.4,16.8,2,309.4791666666667,2,21.4,18,9.2,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,1
1,0,1,5,3.96222,1,48784,13.4,16.8,2,309.4791666666667,2,21.4,18,9.2,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,1
1,0,1,5,3.96222,1,48784,13.4,16.8,2,309.4791666666667,2,21.4,18,9.2,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,1
1,0,1,5,3.96222,1,48784,13.4,16.8,2,309.4791666666667,2,21.4,18,9.2,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,1
1,0,1,5,3.96222,1,48784,13.4,16.8,2,309.4791666666667,2,21.4,18,9.2,0,2024,0.012355507797346572,0,0,1,0,0,0,0,0,1
0,0,0,4,3.80917,30,231476,12.6,15.6,1,210.27083333333331,2,20.5,18,0.6,0,2024,0.01802979587811853,0,0,1,0,0,0,0,1,0
0,0,0,4,3.80917,30,231476,12.6,15.6,1,210.27083333333331,2,20.5,18,0.6,0,2024,0.01802979587811853,0,0,1,0,0,0,0,1,0
0,0,0,9,3.96222,18,179566,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,3.96222,18,179566,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,10.322372321428572,18,179566,13.3,19.2,2,433.70238095238096,3,25.6,38,0.0,1,2024,0.023745838011775985,0,0,0,0,0,0,0,0,1
0,0,0,9,10.322372321428572,18,179566,13.3,19.2,2,433.70238095238096,3,25.6,38,0.0,1,2024,0.023745838011775985,0,0,0,0,0,0,0,0,1
0,0,0,9,3.96222,17,183839,13.5,16.9,1,309.4791666666667,3,23.9,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,1,0
0,0,0,9,3.96222,17,183839,13.5,16.9,1,309.4791666666667,3,23.9,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,1,0
0,0,0,9,3.96222,18,161450,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,3.96222,18,161450,13.3,19.2,2,309.4791666666667,3,25.6,38,0.0,0,2024,0.012355507797346572,0,0,0,0,0,0,0,0,1
0,0,0,9,12.703869047619047,18,161450,13.3,19.2,2,4778.898809523809,3,25.6,38,0.0,1,2024,0.0026577694536769184,0,0,0,0,0,0,0,0,1
0,0,0,9,12.703869047619047,18,161450,13.3,19.2,2,4778.898809523809,3,25.6,38,0.0,1,2024,0.0026577694536769184,0,0,0,0,0,0,0,0,1
0,0,0,9,3.85167,18,161450,13.3,19.2,2,263.875,3,25.6,38,0.0,0,2024,0.01454146295422369,0,0,0,0,0,0,0,0,1
0,0,0,9,3.85167,18,161450,13.3,19.2,2,263.875,3,25.6,38,0.0,0,2024,0.01454146295422369,0,0,0,0,0,0,0,0,1
0,0,0,9,3.85167,18,161450,13.3,19.2,2,263.875,3,25.6,38,0.0,0,2024,0.01454146295422369,0,0,0,0,0,0,0,0,1
0,0,0,9,3.85167,18,231476,13.3,19.2,2,189.4642857142857,3,25.6,38,0.0,0,2024,0.020222531408213014,0,0,0,0,0,0,0,0,1
0,0,0,9,10.88477011904762,17,137426,13.5,16.9,1,325.9642857142857,3,23.9,38,0.0,1,2024,0.03329039468414346,0,0,0,0,0,0,0,1,0
0,0,0,9,10.88477011904762,17,137426,13.5,16.9,1,325.9642857142857,3,23.9,38,0.0,1,2024,0.03329039468414346,0,0,0,0,0,0,0,1,0
0,0,0,9,10.88477011904762,17,137426,13.5,16.9,1,325.9642857142857,3,23.9,38,0.0,1,2024,0.03329039468414346,0,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,231476,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,231476,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,231476,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,7.394345238095238,12,183839,21.1,28.9,0,3077.8571428571427,3,37.6,33,0.0,1,2024,0.0024016525921801537,1,0,0,1,0,0,0,0,0
0,0,0,8,7.394345238095238,12,183839,21.1,28.9,0,3077.8571428571427,3,37.6,33,0.0,1,2024,0.0024016525921801537,1,0,0,1,0,0,0,0,0
0,0,0,8,7.394345238095238,12,183839,21.1,28.9,0,3077.8571428571427,3,37.6,33,0.0,1,2024,0.0024016525921801537,1,0,0,1,0,0,0,0,0
0,0,0,8,7.394345238095238,12,183839,21.1,28.9,0,3077.8571428571427,3,37.6,33,0.0,1,2024,0.0024016525921801537,1,0,0,1,0,0,0,0,0
0,0,0,8,3.96222,12,183839,21.1,28.9,0,309.4791666666667,3,37.6,33,0.0,0,2024,0.012355507797346572,1,0,0,1,0,0,0,0,0
0,0,0,8,3.96222,12,183839,21.1,28.9,0,309.4791666666667,3,37.6,33,0.0,0,2024,0.012355507797346572,1,0,0,1,0,0,0,0,0
0,0,0,8,3.96222,12,183839,21.1,28.9,0,309.4791666666667,3,37.6,33,0.0,0,2024,0.012355507797346572,1,0,0,1,0,0,0,0,0
0,0,0,8,3.96222,12,185914,21.1,28.9,0,309.4791666666667,3,37.6,33,0.0,0,2024,0.012355507797346572,1,0,0,1,0,0,0,0,0
0,0,0,8,3.96222,12,185914,21.1,28.9,0,309.4791666666667,3,37.6,33,0.0,0,2024,0.012355507797346572,1,0,0,1,0,0,0,0,0
0,0,0,8,7.394345238095238,13,183839,20.6,23.7,1,3077.8571428571427,3,27.6,33,0.0,1,2024,0.0024016525921801537,1,0,0,0,0,0,0,1,0
0,0,0,8,7.394345238095238,13,183839,20.6,23.7,1,3077.8571428571427,3,27.6,33,0.0,1,2024,0.0024016525921801537,1,0,0,0,0,0,0,1,0
0,0,0,8,7.394345238095238,13,183839,20.6,23.7,1,3077.8571428571427,3,27.6,33,0.0,1,2024,0.0024016525921801537,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,160526,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,160526,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,160526,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,160526,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,182347,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,182347,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,138907,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,8,3.96222,13,138907,20.6,23.7,1,309.4791666666667,3,27.6,33,0.0,0,2024,0.012355507797346572,1,0,0,0,0,0,0,1,0
0,0,0,4,2.4250508749999997,30,138907,12.6,15.6,1,150.86249999999998,2,20.5,18,0.6,0,2024,0.015968727467281257,0,0,1,0,0,0,0,1,0
0,0,0,4,2.4250508749999997,30,138907,12.6,15.6,1,150.86249999999998,2,20.5,18,0.6,0,2024,0.015968727467281257,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,161450,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,161450,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,0.711348375,30,138907,12.6,15.6,1,256.5854166666667,2,20.5,18,0.6,0,2024,0.00276160189581126,0,0,1,0,0,0,0,1,0
0,0,0,4,0.711348375,30,138907,12.6,15.6,1,256.5854166666667,2,20.5,18,0.6,0,2024,0.00276160189581126,0,0,1,0,0,0,0,1,0
0,0,0,4,18.902182708333335,30,55932,12.6,15.6,1,140.74791666666667,2,20.5,18,0.6,0,2024,0.13335069151516044,0,0,1,0,0,0,0,1,0
0,0,0,4,18.902182708333335,30,55932,12.6,15.6,1,140.74791666666667,2,20.5,18,0.6,0,2024,0.13335069151516044,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,185914,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,185914,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,1.1072138333333332,30,185914,12.6,15.6,1,227.29791666666665,2,20.5,18,0.6,0,2024,0.0048498639387496234,0,0,1,0,0,0,0,1,0
0,0,0,4,1.1072138333333332,30,185914,12.6,15.6,1,227.29791666666665,2,20.5,18,0.6,0,2024,0.0048498639387496234,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,185914,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,185914,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,231476,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,231476,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,30,231476,12.6,15.6,1,309.4791666666667,2,20.5,18,0.6,0,2024,0.012355507797346572,0,0,1,0,0,0,0,1,0
0,0,0,4,3.96222,29,137426,7.6,14.7,0,309.4791666666667,2,19.5,18,0.2,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,4,3.96222,29,137426,7.6,14.7,0,309.4791666666667,2,19.5,18,0.2,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,4,3.96222,29,137426,7.6,14.7,0,309.4791666666667,2,19.5,18,0.2,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,4,3.80917,29,138907,7.6,14.7,0,161.23125,2,19.5,18,0.2,0,2024,0.023479878260199562,0,0,1,1,0,0,0,0,0
0,0,0,4,3.80917,29,138907,7.6,14.7,0,161.23125,2,19.5,18,0.2,0,2024,0.023479878260199562,0,0,1,1,0,0,0,0,0
0,0,0,4,3.80917,29,138907,7.6,14.7,0,161.23125,2,19.5,18,0.2,0,2024,0.023479878260199562,0,0,1,1,0,0,0,0,0
0,0,0,4,3.96222,29,35837,7.6,14.7,0,309.4791666666667,2,19.5,18,0.2,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,4,3.96222,29,35837,7.6,14.7,0,309.4791666666667,2,19.5,18,0.2,0,2024,0.012355507797346572,0,0,1,1,0,0,0,0,0
0,0,0,4,3.80917,29,32386,7.6,14.7,0,894.0958333333334,2,19.5,18,0.2,1,2024,0.004255600191785796,0,0,1,1,0,0,0,0,0
0,0,0,4,3.80917,29,32386,7.6,14.7,0,894.0958333333334,2,19.5,18,0.2,1,2024,0.004255600191785796,0,0,1,1,0,0,0,0,0
0,0,0,4,3.80917,29,32386,7.6,14.7,0,894.0958333333334,2,19.5,18,0.2,1,2024,0.004255600191785796,0,0,1,1,0,0,0,0,0
0,0,0,8,1.7651073214285713,13,182347,20.6,23.7,1,323.1845238095238,3,27.6,33,0.0,1,2024,0.005444761214035216,1,0,0,0,0,0,0,1,0
0,0,0,8,1.7651073214285713,13,182347,20.6,23.7,1,323.1845238095238,3,27.6,33,0.0,1,2024,0.005444761214035216,1,0,0,0,0,0,0,1,0
